player_id,natural_pos,OVR,ST_combo,LW_combo,RW_combo,CM_combo,CDM_combo,CAM_combo,LB_combo,RB_combo,CB_combo,best_combo_pos,best_combo_score
183318,CB,75,54.2,5.2,10.5,44.2,63.6,17.9,56.1,56.2,79.1,CB,79.1
183321,RB,76,28.9,37.3,37.2,41.9,56.2,22.1,80.0,81.8,41.1,RB,81.8
183334,ST,74,78.0,66.7,63.8,53.5,26.1,73.5,8.9,8.2,30.7,ST,78.0
183780,CM,70,38.9,22.1,23.1,75.5,76.0,37.7,62.9,57.9,31.4,CDM,76.0
183836,CAM,69,50.5,76.1,73.9,68.2,43.5,76.7,46.2,45.4,8.6,CAM,76.7
183841,RB,72,26.6,42.5,44.5,47.5,54.9,21.7,77.0,77.6,20.0,RB,77.6
184204,ST,67,73.8,66.1,63.0,46.7,13.3,68.4,12.5,14.8,8.5,ST,73.8
184397,ST,59,70.9,39.2,38.6,25.7,8.9,47.8,9.9,16.1,15.5,ST,70.9
184528,RB,73,46.6,18.9,20.3,66.5,78.4,35.1,70.8,69.3,64.4,CDM,78.4
184573,CB,78,51.0,16.8,20.2,71.2,81.9,35.8,63.9,62.7,71.6,CDM,81.9
184672,ST,73,78.9,34.3,30.7,46.5,33.8,59.4,7.1,10.0,44.7,ST,78.9
184767,RB,72,47.8,23.1,27.0,53.6,75.4,17.6,73.7,73.8,59.3,CDM,75.4
184779,CB,68,61.7,10.4,15.8,55.1,68.9,38.1,41.1,39.4,73.7,CB,73.7
184892,ST,72,71.6,73.1,69.3,59.8,27.1,77.6,21.1,21.1,13.5,CAM,77.6
184894,CM,74,40.9,23.9,22.9,65.7,80.3,27.8,69.4,68.4,45.9,CDM,80.3
185077,LW,80,51.1,80.3,77.5,67.0,36.9,81.1,32.5,30.7,9.5,CAM,81.1
185164,LB,68,14.7,35.5,35.9,49.7,62.2,34.1,74.3,75.5,26.8,RB,75.5
185342,CM,70,33.9,30.0,28.0,75.8,69.5,50.7,59.4,57.5,19.6,CM,75.8
185427,CDM,68,56.0,10.9,13.9,58.8,72.6,32.3,54.6,55.5,73.4,CB,73.4
185699,LB,71,32.6,62.8,62.1,63.2,61.2,53.9,77.3,76.9,18.1,LB,77.3
185817,ST,68,74.0,41.3,33.4,39.0,26.4,59.7,17.4,18.1,29.4,ST,74.0
185966,RB,77,37.6,56.8,55.2,47.6,51.5,39.3,77.8,79.1,22.3,RB,79.1
186186,RW,75,64.7,74.8,71.5,64.0,44.1,78.2,46.7,47.0,17.0,CAM,78.2
186337,RB,63,43.9,14.2,20.4,47.8,65.8,14.9,69.7,68.2,55.6,LB,69.7
186368,LW,73,35.9,71.3,67.3,77.6,64.0,77.0,66.9,66.2,17.6,CM,77.6
186380,CDM,70,26.0,21.1,20.6,66.8,75.0,41.8,63.3,62.8,25.0,CDM,75.0
186581,CDM,60,43.5,11.8,18.0,59.3,68.4,37.6,53.0,52.2,42.1,CDM,68.4
186590,CB,85,55.3,21.5,23.9,66.0,84.7,36.7,69.5,69.6,78.6,CDM,84.7
