player_id,natural_pos,OVR,ST_combo,LW_combo,RW_combo,CM_combo,CDM_combo,CAM_combo,LB_combo,RB_combo,CB_combo,best_combo_pos,best_combo_score
566723,RW,82,25.0,64.6,68.8,79.5,52.8,76.4,55.0,52.4,9.1,CM,79.5
567114,CB,64,10.5,19.3,21.5,31.6,61.8,24.2,53.7,56.8,75.7,CB,75.7
580195,CAM,87,16.7,56.1,59.4,79.9,61.5,70.7,56.4,57.5,9.1,CM,79.9
636898,ST,62,76.6,68.7,66.1,28.9,13.7,70.9,10.0,12.1,19.9,ST,76.6
639580,CB,59,11.6,13.8,15.1,17.6,48.8,17.5,51.2,53.2,78.6,CB,78.6
707350,RB,62,9.7,34.6,36.1,28.2,58.1,30.7,73.4,74.7,63.5,RB,74.7
744729,CB,60,12.0,12.1,12.0,17.8,50.8,14.6,41.1,44.3,77.3,CB,77.3
792380,CDM,73,9.7,41.3,48.1,76.1,75.4,59.5,65.8,65.1,60.6,CM,76.1
892973,CAM,66,48.7,62.9,64.4,52.3,26.9,74.9,15.2,14.3,16.8,CAM,74.9
33218,CDM,65,8.8,49.1,53.2,77.1,67.9,68.6,50.5,46.3,35.2,CM,77.1
121402,CM,69,46.2,63.9,65.0,71.0,47.7,74.7,53.3,52.0,10.8,CAM,74.7
549791,ST,63,74.8,76.7,73.4,29.4,9.2,67.6,13.3,16.6,12.2,LW,76.7
158360,RB,66,10.9,49.7,52.8,60.6,67.4,56.9,73.8,73.6,39.7,LB,73.8
211420,CB,65,11.2,21.1,24.6,32.7,57.0,24.2,49.5,52.7,77.3,CB,77.3
230140,CB,72,11.3,19.3,20.0,43.5,71.8,24.6,57.6,61.4,74.2,CB,74.2
290561,ST,73,80.1,61.5,58.0,26.1,15.8,58.4,7.3,10.5,18.1,ST,80.1
453824,ST,71,69.5,75.9,73.2,40.1,21.2,74.7,10.6,13.5,10.3,LW,75.9
575610,ST,64,70.5,76.4,73.9,27.9,11.0,67.4,14.8,16.4,12.8,LW,76.4
59054,ST,63,57.8,59.7,59.1,49.4,39.2,73.0,12.3,13.2,26.0,CAM,73.0
78950,LW,69,49.3,75.5,75.3,56.0,27.0,77.9,21.8,19.2,10.7,CAM,77.9
320889,CB,64,10.1,19.9,20.5,36.1,63.2,22.3,50.0,55.8,75.6,CB,75.6
108866,CB,65,11.1,17.3,18.2,37.1,65.9,24.0,47.1,52.2,75.0,CB,75.0
1154991,LW,70,49.3,70.1,71.9,57.5,32.5,75.7,33.5,33.6,11.3,CAM,75.7
127182,CDM,70,9.8,36.0,40.4,71.7,75.7,50.9,64.7,62.7,43.7,CDM,75.7
157495,LB,72,9.4,40.8,45.6,70.0,72.2,47.1,76.8,75.2,34.7,LB,76.8
167342,ST,68,73.4,75.1,71.1,27.4,18.6,68.3,9.9,11.4,19.2,LW,75.1
238626,CDM,75,7.8,41.2,46.2,72.9,76.3,51.4,76.5,75.3,42.0,LB,76.5
239647,ST,71,66.4,74.6,73.5,46.9,25.5,69.7,36.0,38.8,11.6,LW,74.6
322305,CM,71,10.4,42.8,47.0,76.1,72.5,58.4,69.9,69.4,33.1,CM,76.1
333383,CDM,69,10.1,34.4,37.4,60.4,74.1,41.9,67.0,69.5,62.4,CDM,74.1
358512,CB,64,18.6,13.6,14.3,27.7,54.8,22.7,40.2,43.3,75.7,CB,75.7
386057,CB,73,8.8,8.7,10.9,35.8,69.4,18.4,49.3,52.8,78.3,CB,78.3
391720,RB,68,10.5,51.9,54.9,65.4,64.3,53.1,74.7,74.2,30.6,LB,74.7
395685,RB,72,9.0,37.9,42.7,49.1,68.7,35.7,73.9,75.5,63.2,RB,75.5
496706,CB,73,8.8,14.7,17.0,25.8,63.0,16.6,54.5,58.1,79.0,CB,79.0
569390,CAM,74,34.7,62.4,66.6,75.8,52.4,74.2,56.5,54.2,10.5,CM,75.8
619461,ST,73,77.3,72.7,69.3,31.3,14.8,67.4,11.9,15.1,10.1,ST,77.3
635336,CM,72,11.7,46.8,51.5,77.2,63.5,64.7,56.3,53.8,16.0,CM,77.2
646829,CB,67,10.8,19.0,20.8,24.5,55.7,15.1,50.5,55.9,77.2,CB,77.2
649023,CB,71,10.4,26.0,31.1,40.5,64.2,25.6,68.1,70.1,75.7,CB,75.7
700078,RW,68,36.7,75.1,75.1,44.1,25.7,68.1,42.8,44.4,12.6,LW,75.1
717118,LB,71,8.9,43.1,47.0,54.2,62.3,41.9,75.9,76.6,43.1,RB,76.6
766412,LW,69,12.0,44.0,48.0,75.8,63.1,60.9,65.2,65.1,16.2,CM,75.8
799936,CB,63,21.6,13.8,13.4,15.0,51.2,11.5,47.0,50.2,77.0,CB,77.0
802747,ST,66,79.5,52.8,49.6,25.6,18.9,54.0,7.5,11.0,24.9,ST,79.5
810093,CM,68,14.1,50.8,55.1,73.1,63.2,63.2,54.4,54.8,22.7,CM,73.1
810411,ST,65,78.1,63.3,59.2,25.9,15.0,63.5,8.0,12.1,20.9,ST,78.1
816308,RB,69,11.7,49.1,53.5,53.4,57.5,48.5,74.3,74.5,44.9,RB,74.5
955357,ST,68,46.0,64.9,66.1,62.7,41.5,74.5,35.4,37.2,12.1,CAM,74.5
57216,CB,72,9.2,17.0,20.8,55.6,76.7,35.6,54.1,54.2,73.1,CDM,76.7
73120,CDM,67,10.1,39.5,42.8,68.2,74.6,55.7,57.8,55.8,46.1,CDM,74.6
82324,CB,74,9.0,14.6,16.7,42.7,73.3,24.9,54.3,56.7,77.3,CB,77.3
122116,ST,67,58.1,70.5,70.8,54.5,27.6,74.6,25.6,24.7,12.9,CAM,74.6
156618,RB,70,9.8,39.3,42.8,60.6,68.8,41.2,75.1,75.3,46.2,RB,75.3
