player_id,natural_pos,OVR,ST_combo,LW_combo,RW_combo,CM_combo,CDM_combo,CAM_combo,LB_combo,RB_combo,CB_combo,best_combo_pos,best_combo_score
331514,RW,68,56.6,73.6,71.0,43.8,21.3,67.8,28.9,25.8,4.3,LW,73.6
337673,RB,67,20.3,16.2,15.9,72.0,71.3,24.9,72.4,71.5,30.3,LB,72.4
339328,LB,73,27.3,53.8,50.6,61.9,63.3,46.5,76.2,77.4,18.3,RB,77.4
339332,LW,79,53.7,78.6,76.3,62.8,43.1,79.6,43.6,40.7,9.4,CAM,79.6
339337,CB,73,57.3,12.6,22.9,60.2,75.1,34.0,63.5,62.5,75.5,CB,75.5
339340,LB,76,22.5,38.4,39.7,48.4,64.4,32.4,76.9,80.5,19.4,RB,80.5
340459,CAM,74,79.8,34.4,21.4,73.4,70.4,63.9,44.6,43.6,59.0,ST,79.8
340460,CB,76,55.7,15.3,22.7,62.1,78.7,33.2,60.3,58.0,77.9,CDM,78.7
347900,CDM,81,34.8,20.6,20.8,72.5,80.7,42.7,61.4,61.0,54.4,CDM,80.7
354340,CB,70,53.5,8.6,15.0,47.3,61.9,21.5,55.1,53.0,75.4,CB,75.4
357826,ST,66,61.9,63.4,58.3,51.2,26.6,72.7,21.7,15.6,8.6,CAM,72.7
360519,ST,69,75.3,61.4,57.2,47.8,22.2,69.0,12.3,5.5,31.5,ST,75.3
361066,CM,68,43.2,50.1,42.4,73.4,73.3,66.1,55.5,51.1,18.3,CM,73.4
361074,CDM,69,33.3,16.9,21.3,58.5,73.6,25.0,67.4,61.1,53.2,CDM,73.6
361093,CB,82,52.3,10.3,14.8,57.0,73.1,25.7,57.1,56.8,83.1,CB,83.1
361124,CB,65,47.3,6.5,11.0,37.4,56.0,18.9,51.9,49.0,71.9,CB,71.9
364245,RB,78,38.8,25.6,25.5,56.0,69.2,21.2,79.3,79.4,60.3,RB,79.4
369552,CAM,67,35.5,37.3,28.9,74.6,64.0,66.0,50.4,48.0,19.0,CM,74.6
369554,RB,68,16.6,23.3,23.5,40.0,66.6,20.2,73.2,67.9,34.4,LB,73.2
370791,CDM,75,52.0,24.1,19.5,65.8,77.9,43.9,54.0,51.8,57.8,CDM,77.9
372267,CAM,75,75.6,58.0,51.4,64.6,41.8,78.7,25.9,21.5,30.8,CAM,78.7
377720,CDM,66,32.7,54.6,51.1,72.2,61.0,66.4,52.1,43.8,13.8,CM,72.2
